Agreeableness,Conscientiousness,Extraversion,Neuroticism,Openness
0.2451881915330887,0.22297444939613345,0.22819823026657104,0.010884138755500315,0.29275497794151306
0.2451881915330887,0.22297444939613345,0.22819823026657104,0.010884138755500315,0.29275497794151306
0.2451881915330887,0.22297444939613345,0.22819823026657104,0.010884138755500315,0.29275497794151306
0.2451881617307663,0.22297444939613345,0.22819823026657104,0.010884138755500315,0.29275497794151306
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.2384287863969803,0.2316708862781525,0.22115445137023929,0.008854529820382595,0.29989132285118103
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.24525423347949984,0.2228835821151733,0.2282601296901703,0.010899499990046023,0.2927025258541107
0.3291245698928833,0.03074225783348084,0.32179078459739685,0.3018424212932587,0.016499895602464676
0.2451827079057693,0.22298213839530945,0.2281933277845383,0.01088292058557272,0.29275891184806824
0.3628151118755341,0.019872765988111496,0.3443338572978973,0.2583957612514496,0.014582589268684387
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.044551074504852295,0.023679757490754128,0.08012964576482773,0.4980302751064301,0.35360920429229736
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.08302895724773407,0.26300185918807983,0.11152470856904984,0.28485196828842163,0.2575925290584564
0.07330887019634247,0.2784692049026489,0.10437306016683576,0.2865116894245148,0.25733718276023865
0.07330887019634247,0.2784692049026489,0.10437306016683576,0.2865116894245148,0.25733718276023865
0.07330887019634247,0.2784692049026489,0.10437306016683576,0.2865116894245148,0.25733718276023865
0.07330887019634247,0.2784692049026489,0.10437306016683576,0.2865116894245148,0.25733718276023865
0.2453225255012512,0.22315292060375214,0.22857718169689176,0.010978440754115582,0.2919689416885376
0.2453225255012512,0.22315292060375214,0.22857718169689176,0.010978440754115582,0.2919689416885376
0.2453225255012512,0.22315292060375214,0.22857718169689176,0.010978440754115582,0.2919689416885376
0.24499526619911194,0.22321704030036926,0.2280288189649582,0.010850564576685429,0.292908251285553
0.24499526619911194,0.22321704030036926,0.2280288189649582,0.010850564576685429,0.292908251285553
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.15881004929542542,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.07313404977321625
0.13202784955501554,0.023720746859908104,0.15242621302604675,0.3240199387073517,0.3678053319454193
0.13202784955501554,0.023720746859908104,0.15242621302604675,0.3240199387073517,0.3678053319454193
0.22262103855609894,0.08286134153604507,0.23358966410160065,0.4412801563739777,0.019647737964987755
0.22262103855609894,0.08286134153604507,0.23358966410160065,0.4412801563739777,0.019647737964987755
0.21728354692459104,0.07718681544065475,0.2320666164159775,0.4528437852859497,0.020619217306375504
0.21728354692459104,0.07718681544065475,0.2320666164159775,0.4528437852859497,0.020619217306375504
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.18610794842243195,0.00530355516821146
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.18610794842243195,0.00530355516821146
0.1821022480726242,0.15624618530273438,0.1497754454612732,0.3081181347370148,0.20375804603099826
0.1821022480726242,0.15624618530273438,0.1497754454612732,0.3081181347370148,0.20375804603099826
0.2476610541343689,0.22067716717720032,0.23105773329734802,0.01261020451784134,0.2879939079284668
0.2476610541343689,0.22067716717720032,0.231057733297348,0.01261020451784134,0.2879939079284668
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.010952294804155828,0.292533278465271
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.010952294804155828,0.292533278465271
0.0835515558719635,0.03762182593345642,0.11377312988042833,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.03762182593345642,0.11377312988042833,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.03762182593345642,0.11377312988042833,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.03762182593345642,0.11377312988042833,0.4335751831531525,0.3314782679080963
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.3102996647357941,0.18111537396907806,0.296110063791275,0.04382285103201866,0.1686520278453827
0.24524909257888794,0.2229149490594864,0.22827190160751346,0.010896085761487484,0.292667955160141
0.2451882064342499,0.22297443449497226,0.22819821536540985,0.010884138755500315,0.29275497794151306
0.24518820643424988,0.22297443449497223,0.22819821536540985,0.010884138755500317,0.29275497794151306
